"subject","block","trial","rt","switch","error","taskcode"
"2",4,77,1706,0,0,"valence"
"2",4,78,983,1,0,"life"
"2",5,1,808,0,0,"life"
"2",5,2,648,0,0,"life"
"2",5,3,785,0,0,"life"
"2",5,4,1010,1,1,"valence"
"2",5,5,842,1,0,"life"
"2",5,6,777,0,0,"life"
"2",5,7,667,0,0,"life"
"2",5,8,625,0,0,"life"
"2",5,9,1081,1,0,"valence"
"2",5,10,701,1,0,"life"
"2",5,11,626,1,1,"valence"
"2",5,12,1019,1,0,"life"
"2",5,13,660,1,0,"valence"
"2",5,14,699,1,0,"life"
"2",5,15,559,1,0,"valence"
"2",5,16,729,0,1,"valence"
"2",5,17,1407,0,1,"valence"
"2",5,18,1527,1,0,"life"
"2",5,19,1482,0,0,"life"
"2",5,20,960,1,0,"valence"
"2",5,21,1546,1,0,"life"
"2",5,22,1788,1,0,"valence"
"2",5,23,756,0,0,"valence"
"2",5,24,631,1,0,"life"
"2",5,25,800,1,0,"valence"
"2",5,26,1024,1,0,"life"
"2",5,27,888,1,1,"valence"
"2",5,28,581,1,0,"life"
"2",5,29,1711,1,0,"valence"
"2",5,30,651,0,0,"valence"
"2",5,31,961,0,0,"valence"
"2",5,32,1164,1,0,"life"
"2",5,33,1293,1,0,"valence"
"2",5,34,587,1,0,"life"
"2",5,35,1300,1,0,"valence"
"2",5,36,1137,1,0,"life"
"2",5,37,948,1,1,"valence"
"2",5,38,815,0,0,"valence"
"2",5,39,544,0,1,"valence"
"2",5,40,491,0,0,"valence"
"2",5,41,568,1,0,"life"
"2",5,42,595,0,0,"life"
"2",5,43,1356,1,0,"valence"
"2",5,44,600,0,0,"valence"
"2",5,45,816,1,0,"life"
"2",5,46,465,0,1,"life"
"2",5,47,608,1,0,"valence"
"2",5,48,873,0,1,"valence"
"2",5,49,583,0,0,"valence"
"2",5,50,560,1,0,"life"
"2",5,51,556,1,1,"valence"
"2",5,52,727,1,0,"life"
"2",5,53,795,1,0,"valence"
"2",5,54,636,0,0,"valence"
"2",5,55,835,0,0,"valence"
"2",5,56,723,1,0,"life"
"2",5,57,631,0,0,"life"
"2",5,58,638,1,0,"valence"
"2",5,59,663,0,0,"valence"
"2",5,60,910,0,0,"valence"
"2",5,61,1242,0,0,"valence"
"2",5,62,650,0,0,"valence"
"2",5,63,592,1,1,"life"
"2",5,64,779,0,0,"life"
"2",5,65,428,0,0,"life"
"2",5,66,1053,1,1,"valence"
"2",5,67,693,1,0,"life"
"2",5,68,890,1,1,"valence"
"2",5,69,2136,1,0,"life"
"2",5,70,1281,1,0,"valence"
"2",5,71,655,0,0,"valence"
"2",5,72,1189,1,0,"life"
"2",5,73,502,0,0,"life"
"2",5,74,562,0,0,"life"
"2",5,75,670,0,0,"life"
"2",5,76,644,1,0,"valence"
"2",5,77,635,1,0,"life"
"2",5,78,483,0,1,"life"
"2",6,1,1365,1,0,"valence"
"2",6,2,527,1,0,"life"
"2",6,3,714,0,0,"life"
"2",6,4,1840,0,0,"life"
"2",6,5,823,0,0,"life"
"2",6,6,663,0,0,"life"
"2",6,7,382,0,0,"life"
"2",6,8,991,1,0,"valence"
"2",6,9,602,0,0,"valence"
"2",6,10,579,0,0,"valence"
"2",6,11,813,0,0,"valence"
"2",6,12,686,0,0,"valence"
"2",6,13,756,0,0,"valence"
"2",6,14,472,1,0,"life"
"2",6,15,519,0,0,"life"
"2",6,16,532,0,0,"life"
"2",6,17,1071,0,0,"life"
"2",6,18,645,0,0,"life"
"2",6,19,974,1,0,"valence"
"2",6,20,728,0,0,"valence"
"2",6,21,1164,1,0,"life"
"2",6,22,1711,1,0,"valence"
"2",6,23,970,1,0,"life"
"2",6,24,884,1,0,"valence"
"2",6,25,481,1,1,"life"
"2",6,26,1567,1,1,"valence"
"2",6,27,752,1,0,"life"
"2",6,28,691,1,1,"valence"
"2",6,29,904,1,0,"life"
"2",6,30,1556,1,1,"valence"
"2",6,31,1526,0,0,"valence"
"2",6,32,1529,1,0,"life"
"2",6,33,909,0,0,"life"
"2",6,34,825,1,0,"valence"
"2",6,35,729,0,0,"valence"
"2",6,36,2189,1,0,"life"
"2",6,37,2516,1,0,"valence"
"2",6,38,1007,0,0,"valence"
"2",6,39,728,0,0,"valence"
"2",6,40,1100,1,1,"life"
"2",6,41,752,1,0,"valence"
"2",6,42,818,0,0,"valence"
"2",6,43,1938,1,0,"life"
"2",6,44,644,0,0,"life"
"2",6,45,540,0,0,"life"
"2",6,46,839,0,0,"life"
"2",6,47,742,0,0,"life"
"2",6,48,824,0,0,"life"
"2",6,49,952,1,1,"valence"
"2",6,50,739,1,0,"life"
"2",6,51,1622,0,0,"life"
"2",6,52,1316,1,0,"valence"
"2",6,53,753,1,0,"life"
"2",6,54,1443,0,0,"life"
"2",6,55,650,1,0,"valence"
"2",6,56,1217,0,1,"valence"
"2",6,57,1424,1,1,"life"
"2",6,58,615,0,0,"life"
"2",6,59,847,1,0,"valence"
"2",6,60,1246,0,0,"valence"
"2",6,61,509,0,0,"valence"
"2",6,62,586,0,1,"valence"
"2",6,63,627,0,0,"valence"
"2",6,64,635,0,0,"valence"
"2",6,65,1699,1,0,"life"
"2",6,66,879,0,0,"life"
"2",6,67,525,0,0,"life"
"2",6,68,857,1,0,"valence"
"2",6,69,583,0,0,"valence"
"2",6,70,593,1,0,"life"
"2",6,71,810,0,0,"life"
"2",6,72,651,0,0,"life"
"2",6,73,1745,1,0,"valence"
"2",6,74,3324,0,0,"valence"
"2",6,75,1557,0,0,"valence"
"2",6,76,919,1,0,"life"
"2",6,77,2370,1,0,"valence"
"2",6,78,643,1,0,"life"
"3",1,1,51480,1,0,"life"
"3",1,2,720,0,0,"life"
"3",1,3,532,0,0,"life"
"3",1,4,1087,1,1,"valence"
"3",1,5,885,1,1,"life"
"3",1,6,1235,0,0,"life"
"3",1,7,977,1,0,"valence"
"3",1,8,875,0,0,"valence"
"3",1,9,1192,1,0,"life"
"3",1,10,857,1,1,"valence"
"3",1,11,1048,1,0,"life"
"3",1,12,1711,1,0,"valence"
"3",1,13,1258,1,0,"life"
"3",1,14,888,1,0,"valence"
"3",1,15,1381,1,1,"life"
"3",1,16,2959,1,0,"valence"
"3",1,17,1047,1,0,"life"
"3",1,18,767,0,0,"life"
"3",1,19,1313,1,0,"valence"
"3",1,20,2509,1,0,"life"
"3",1,21,2360,1,0,"valence"
"3",1,22,1385,1,1,"life"
"3",1,23,3793,1,0,"valence"
"3",1,24,1224,1,0,"life"
"3",1,25,2520,1,0,"valence"
"3",1,26,2163,0,0,"valence"
"3",1,27,734,0,0,"valence"
"3",1,28,1040,1,0,"life"
"3",1,29,856,0,0,"life"
"3",1,30,775,0,0,"life"
"3",1,31,904,1,0,"valence"
"3",1,32,901,1,0,"life"
"3",1,33,1362,1,1,"valence"
"3",1,34,2142,1,0,"life"
"3",1,35,1352,1,1,"valence"
"3",1,36,946,1,0,"life"
"3",1,37,780,0,0,"life"
"3",1,38,800,0,0,"life"
"3",1,39,1200,1,0,"valence"
"3",1,40,912,1,0,"life"
"3",1,41,3357,0,0,"life"
"3",1,42,821,0,0,"life"
"3",1,43,981,1,0,"valence"
"3",1,44,703,0,0,"valence"
"3",1,45,964,0,0,"valence"
"3",1,46,941,1,0,"life"
"3",1,47,490,0,0,"life"
"3",1,48,663,1,1,"valence"
"3",1,49,1453,1,1,"life"
"3",1,50,756,0,0,"life"
"3",1,51,1574,1,0,"valence"
"3",1,52,1270,0,1,"valence"
"3",1,53,1365,0,0,"valence"
"3",1,54,1230,0,1,"valence"
"3",1,55,1391,1,0,"life"
"3",1,56,1016,1,1,"valence"
"3",1,57,1103,0,1,"valence"
"3",1,58,2324,1,0,"life"
"3",1,59,616,0,0,"life"
"3",1,60,1120,1,0,"valence"
"3",1,61,916,0,0,"valence"
"3",1,62,831,1,1,"life"
"3",1,63,1120,1,0,"valence"
"3",1,64,1203,0,0,"valence"
"3",1,65,1077,0,0,"valence"
"3",1,66,1194,1,0,"life"
"3",1,67,1739,1,0,"valence"
"3",1,68,1029,0,0,"valence"
"3",1,69,941,0,0,"valence"
"3",1,70,888,0,0,"valence"
"3",1,71,1893,1,0,"life"
"3",1,72,2121,0,0,"life"
"3",1,73,1155,0,0,"life"
"3",1,74,615,0,0,"life"
"3",1,75,1344,1,1,"valence"
"3",1,76,1275,1,0,"life"
"3",1,77,1607,1,0,"valence"
"3",1,78,697,0,0,"valence"
"3",2,1,3744,0,1,"valence"
"3",2,2,824,1,0,"life"
"3",2,3,1320,0,0,"life"
"3",2,4,867,1,1,"valence"
"3",2,5,690,1,0,"life"
"3",2,6,807,1,0,"valence"
"3",2,7,919,0,1,"valence"
"3",2,8,1284,0,0,"valence"
"3",2,9,928,0,0,"valence"
"3",2,10,797,1,0,"life"
"3",2,11,671,1,1,"valence"
"3",2,12,965,0,1,"valence"
"3",2,13,640,0,0,"valence"
"3",2,14,631,0,0,"valence"
"3",2,15,768,1,0,"life"
"3",2,16,1346,0,0,"life"
"3",2,17,636,0,0,"life"
"3",2,18,676,1,0,"valence"
"3",2,19,828,0,1,"valence"
"3",2,20,1004,1,0,"life"
"3",2,21,1796,0,0,"life"
"3",2,22,748,0,0,"life"
"3",2,23,1631,1,0,"valence"
"3",2,24,1023,1,0,"life"
"3",2,25,694,0,0,"life"
"3",2,26,908,0,0,"life"
"3",2,27,985,0,0,"life"
"3",2,28,1412,0,1,"life"
"3",2,29,924,0,0,"life"
"3",2,30,793,1,0,"valence"
"3",2,31,618,0,0,"valence"
"3",2,32,834,0,0,"valence"
"3",2,33,850,1,0,"life"
"3",2,34,929,0,1,"life"
"3",2,35,669,0,0,"life"
"3",2,36,690,1,1,"valence"
"3",2,37,1625,1,0,"life"
"3",2,38,2504,1,0,"valence"
"3",2,39,882,0,0,"valence"
"3",2,40,944,1,0,"life"
"3",2,41,748,1,1,"valence"
"3",2,42,831,0,0,"valence"
"3",2,43,832,0,0,"valence"
"3",2,44,800,0,0,"valence"
"3",2,45,817,0,0,"valence"
"3",2,46,930,1,0,"life"
"3",2,47,1198,1,0,"valence"
"3",2,48,718,1,0,"life"
"3",2,49,611,0,0,"life"
"3",2,50,652,0,0,"life"
"3",2,51,754,1,0,"valence"
"3",2,52,533,0,0,"valence"
"3",2,53,562,1,0,"life"
"3",2,54,2732,1,1,"valence"
"3",2,55,1776,0,0,"valence"
"3",2,56,920,1,0,"life"
"3",2,57,644,0,0,"life"
"3",2,58,1644,1,0,"valence"
"3",2,59,953,1,1,"life"
"3",2,60,2548,1,0,"valence"
"3",2,61,799,1,0,"life"
"3",2,62,528,0,0,"life"
"3",2,63,780,0,0,"life"
"3",2,64,510,0,0,"life"
"3",2,65,715,1,0,"valence"
"3",2,66,592,0,0,"valence"
"3",2,67,634,0,1,"valence"
"3",2,68,914,0,0,"valence"
"3",2,69,846,0,0,"valence"
"3",2,70,863,0,0,"valence"
"3",2,71,1901,1,0,"life"
"3",2,72,882,0,0,"life"
"3",2,73,720,0,0,"life"
"3",2,74,708,1,0,"valence"
"3",2,75,1449,0,0,"valence"
"3",2,76,911,1,0,"life"
"3",2,77,699,0,0,"life"
"3",2,78,976,1,0,"valence"
"3",3,1,3308,0,0,"valence"
"3",3,2,839,1,0,"life"
"3",3,3,918,1,1,"valence"
"3",3,4,577,0,0,"valence"
"3",3,5,668,0,0,"valence"
"3",3,6,579,1,0,"life"
"3",3,7,845,1,0,"valence"
"3",3,8,1021,1,0,"life"
"3",3,9,932,0,0,"life"
"3",3,10,2607,1,0,"valence"
"3",3,11,519,0,0,"valence"
"3",3,12,644,1,0,"life"
"3",3,13,588,0,0,"life"
"3",3,14,710,1,0,"valence"
"3",3,15,779,0,0,"valence"
"3",3,16,813,0,0,"valence"
"3",3,17,493,1,0,"life"
"3",3,18,539,0,0,"life"
"3",3,19,632,0,0,"life"
"3",3,20,432,0,0,"life"
"3",3,21,672,1,0,"valence"
"3",3,22,758,1,1,"life"
"3",3,23,616,1,1,"valence"
"3",3,24,802,0,0,"valence"
"3",3,25,594,0,0,"valence"
"3",3,26,540,1,0,"life"
"3",3,27,2216,1,1,"valence"
"3",3,28,766,1,0,"life"
"3",3,29,593,0,0,"life"
"3",3,30,602,1,0,"valence"
"3",3,31,564,0,0,"valence"
"3",3,32,1214,0,0,"valence"
"3",3,33,800,1,0,"life"
"3",3,34,927,0,0,"life"
"3",3,35,685,1,0,"valence"
"3",3,36,963,0,1,"valence"
"3",3,37,654,1,0,"life"
"3",3,38,676,1,1,"valence"
"3",3,39,1660,0,1,"valence"
"3",3,40,537,1,0,"life"
"3",3,41,662,1,0,"valence"
"3",3,42,557,0,1,"valence"
"3",3,43,919,0,1,"valence"
"3",3,44,708,1,0,"life"
"3",3,45,489,0,0,"life"
"3",3,46,599,1,1,"valence"
"3",3,47,737,0,0,"valence"
"3",3,48,611,0,0,"valence"
"3",3,49,653,0,0,"valence"
"3",3,50,564,0,0,"valence"
"3",3,51,527,1,1,"life"
"3",3,52,442,0,0,"life"
"3",3,53,939,0,0,"life"
"3",3,54,535,0,0,"life"
"3",3,55,466,0,0,"life"
"3",3,56,466,0,0,"life"
"3",3,57,863,1,0,"valence"
"3",3,58,877,1,0,"life"
"3",3,59,892,0,0,"life"
"3",3,60,585,0,1,"life"
"3",3,61,754,0,0,"life"
"3",3,62,645,1,0,"valence"
"3",3,63,637,0,0,"valence"
"3",3,64,662,1,0,"life"
"3",3,65,748,0,0,"life"
"3",3,66,655,0,0,"life"
"3",3,67,935,1,0,"valence"
"3",3,68,418,1,0,"life"
"3",3,69,515,1,1,"valence"
"3",3,70,607,0,0,"valence"
"3",3,71,1273,1,0,"life"
"3",3,72,775,1,0,"valence"
"3",3,73,1321,0,0,"valence"
"3",3,74,564,0,1,"valence"
"3",3,75,1374,1,0,"life"
"3",3,76,1096,1,0,"valence"
"3",3,77,1022,1,1,"life"
"3",3,78,1189,0,0,"life"
"3",4,1,2175,1,0,"valence"
"3",4,2,711,1,0,"life"
"3",4,3,1531,0,1,"life"
"3",4,4,783,1,0,"valence"
"3",4,5,1072,0,0,"valence"
"3",4,6,838,0,0,"valence"
"3",4,7,582,0,0,"valence"
"3",4,8,688,0,0,"valence"
"3",4,9,886,0,0,"valence"
"3",4,10,629,0,0,"valence"
"3",4,11,589,0,0,"valence"
"3",4,12,1015,1,1,"life"
"3",4,13,639,0,1,"life"
"3",4,14,758,1,0,"valence"
"3",4,15,538,0,0,"valence"
"3",4,16,646,0,0,"valence"
"3",4,17,734,1,0,"life"
"3",4,18,544,0,0,"life"
"3",4,19,620,0,0,"life"
"3",4,20,757,1,0,"valence"
"3",4,21,553,1,0,"life"
"3",4,22,852,1,1,"valence"
"3",4,23,690,1,0,"life"
"3",4,24,648,0,0,"life"
"3",4,25,624,0,0,"life"
"3",4,26,1176,1,1,"valence"
"3",4,27,1306,1,1,"life"
"3",4,28,774,1,1,"valence"
"3",4,29,904,1,1,"life"
"3",4,30,1381,0,0,"life"
"3",4,31,687,1,0,"valence"
"3",4,32,756,1,0,"life"
"3",4,33,871,1,0,"valence"
"3",4,34,580,0,1,"valence"
"3",4,35,544,1,0,"life"
"3",4,36,795,1,1,"valence"
"3",4,37,781,1,0,"life"
"3",4,38,896,0,0,"life"
"3",4,39,636,0,0,"life"
"3",4,40,1075,1,1,"valence"
"3",4,41,824,1,1,"life"
"3",4,42,858,0,0,"life"
"3",4,43,728,1,0,"valence"
"3",4,44,860,1,1,"life"
"3",4,45,2586,1,1,"valence"
"3",4,46,641,1,0,"life"
"3",4,47,745,0,0,"life"
"3",4,48,733,1,0,"valence"
"3",4,49,770,1,1,"life"
"3",4,50,4740,1,0,"valence"
"3",4,51,756,1,0,"life"
"3",4,52,630,0,0,"life"
"3",4,53,799,1,0,"valence"
"3",4,54,815,0,0,"valence"
"3",4,55,593,1,0,"life"
"3",4,56,715,0,0,"life"
"3",4,57,720,1,0,"valence"
"3",4,58,916,0,1,"valence"
"3",4,59,576,0,0,"valence"
"3",4,60,522,1,0,"life"
"3",4,61,710,1,1,"valence"
"3",4,62,842,1,0,"life"
"3",4,63,1019,1,0,"valence"
"3",4,64,1171,1,0,"life"
"3",4,65,677,1,0,"valence"
"3",4,66,795,0,1,"valence"
"3",4,67,668,1,0,"life"
"3",4,68,610,0,0,"life"
"3",4,69,426,0,0,"life"
"3",4,70,475,0,1,"life"
"3",4,71,970,1,0,"valence"
"3",4,72,581,1,0,"life"
"3",4,73,671,1,1,"valence"
"3",4,74,757,0,0,"valence"
"3",4,75,584,1,0,"life"
"3",4,76,642,0,0,"life"
"3",4,77,680,1,1,"valence"
"3",4,78,1023,0,0,"valence"
"3",5,1,731,1,0,"life"
"3",5,2,992,1,0,"valence"
"3",5,3,521,1,0,"life"
"3",5,4,694,1,0,"valence"
"3",5,5,892,0,1,"valence"
"3",5,6,1145,1,0,"life"
"3",5,7,1275,1,0,"valence"
"3",5,8,858,0,0,"valence"
"3",5,9,1081,0,0,"valence"
"3",5,10,718,1,0,"life"
"3",5,11,788,0,0,"life"
"3",5,12,613,0,0,"life"
"3",5,13,1710,1,0,"valence"
"3",5,14,3242,0,0,"valence"
"3",5,15,567,1,0,"life"
"3",5,16,577,1,0,"valence"
"3",5,17,1051,1,0,"life"
"3",5,18,1634,1,0,"valence"
"3",5,19,593,0,0,"valence"
"3",5,20,746,1,0,"life"
"3",5,21,557,0,0,"life"
"3",5,22,568,0,0,"life"
"3",5,23,882,0,0,"life"
"3",5,24,704,1,0,"valence"
"3",5,25,597,0,0,"valence"
"3",5,26,623,1,0,"life"
"3",5,27,631,1,0,"valence"
"3",5,28,623,0,0,"valence"
"3",5,29,519,0,0,"valence"
"3",5,30,675,1,0,"life"
"3",5,31,2137,1,1,"valence"
"3",5,32,2643,0,0,"valence"
"3",5,33,633,1,0,"life"
"3",5,34,737,1,0,"valence"
"3",5,35,771,1,1,"life"
"3",5,36,646,0,0,"life"
"3",5,37,606,0,0,"life"
"3",5,38,503,0,0,"life"
"3",5,39,1091,1,1,"valence"
"3",5,40,761,1,0,"life"
"3",5,41,651,0,0,"life"
"3",5,42,2307,1,0,"valence"
"3",5,43,598,1,0,"life"
"3",5,44,1664,1,0,"valence"
"3",5,45,558,1,0,"life"
"3",5,46,794,1,0,"valence"
"3",5,47,699,0,0,"valence"
"3",5,48,752,1,1,"life"
"3",5,49,932,0,0,"life"
"3",5,50,1263,1,1,"valence"
"3",5,51,654,0,1,"valence"
"3",5,52,563,0,0,"valence"
"3",5,53,495,1,1,"life"
"3",5,54,700,0,0,"life"
"3",5,55,562,0,0,"life"
"3",5,56,397,0,0,"life"
"3",5,57,495,0,0,"life"
"3",5,58,1805,1,0,"valence"
"3",5,59,964,0,0,"valence"
"3",5,60,767,1,1,"life"
"3",5,61,1267,1,1,"valence"
"3",5,62,1073,0,0,"valence"
"3",5,63,646,1,0,"life"
"3",5,64,526,0,0,"life"
"3",5,65,506,0,0,"life"
"3",5,66,838,1,0,"valence"
"3",5,67,566,0,0,"valence"
"3",5,68,722,0,0,"valence"
"3",5,69,502,1,0,"life"
"3",5,70,754,1,1,"valence"
"3",5,71,1910,1,1,"life"
"3",5,72,1001,1,0,"valence"
"3",5,73,611,0,0,"valence"
"3",5,74,908,0,0,"valence"
"3",5,75,936,0,0,"valence"
"3",5,76,1012,1,0,"life"
"3",5,77,1133,1,0,"valence"
"3",5,78,576,0,0,"valence"
"3",6,1,2489,0,1,"valence"
"3",6,2,997,1,0,"life"
"3",6,3,654,0,0,"life"
"3",6,4,597,0,0,"life"
"3",6,5,479,0,0,"life"
"3",6,6,636,0,0,"life"
"3",6,7,884,1,0,"valence"
"3",6,8,611,0,0,"valence"
"3",6,9,971,0,0,"valence"
"3",6,10,581,1,0,"life"
"3",6,11,447,0,1,"life"
"3",6,12,1935,1,0,"valence"
"3",6,13,611,1,1,"life"
"3",6,14,716,0,0,"life"
"3",6,15,609,0,0,"life"
"3",6,16,777,1,0,"valence"
"3",6,17,667,0,0,"valence"
"3",6,18,529,1,1,"life"
"3",6,19,765,0,0,"life"
"3",6,20,687,1,0,"valence"
"3",6,21,581,1,0,"life"
"3",6,22,1265,1,1,"valence"
"3",6,23,2959,1,0,"life"
"3",6,24,822,0,0,"life"
"3",6,25,2168,1,0,"valence"
"3",6,26,497,1,1,"life"
"3",6,27,477,0,0,"life"
"3",6,28,573,0,0,"life"
"3",6,29,486,0,0,"life"
"3",6,30,389,0,0,"life"
"3",6,31,375,0,1,"life"
"3",6,32,713,0,0,"life"
"3",6,33,1229,1,1,"valence"
"3",6,34,542,0,0,"valence"
"3",6,35,586,0,0,"valence"
"3",6,36,963,1,0,"life"
"3",6,37,1102,0,1,"life"
"3",6,38,629,0,0,"life"
"3",6,39,572,0,0,"life"
"3",6,40,950,1,0,"valence"
"3",6,41,720,1,0,"life"
"3",6,42,645,1,0,"valence"
"3",6,43,1581,1,1,"life"
"3",6,44,2350,1,0,"valence"
"3",6,45,592,1,0,"life"
"3",6,46,1145,1,1,"valence"
"3",6,47,589,0,0,"valence"
"3",6,48,584,0,0,"valence"
"3",6,49,801,0,0,"valence"
"3",6,50,1954,0,0,"valence"
"3",6,51,1412,0,1,"valence"
"3",6,52,733,0,0,"valence"
"3",6,53,754,1,1,"life"
"3",6,54,724,1,0,"valence"
"3",6,55,1352,1,0,"life"
"3",6,56,1282,1,1,"valence"
"3",6,57,751,0,0,"valence"
"3",6,58,707,0,0,"valence"
"3",6,59,1239,0,0,"valence"
"3",6,60,935,0,1,"valence"
"3",6,61,1250,0,0,"valence"
"3",6,62,656,1,0,"life"
"3",6,63,519,0,0,"life"
"3",6,64,1075,1,0,"valence"
"3",6,65,537,1,0,"life"
"3",6,66,1284,1,0,"valence"
"3",6,67,722,1,0,"life"
"3",6,68,566,0,0,"life"
"3",6,69,1696,1,0,"valence"
"3",6,70,685,1,0,"life"
"3",6,71,673,1,0,"valence"
"3",6,72,553,0,1,"valence"
"3",6,73,931,0,0,"valence"
"3",6,74,768,0,0,"valence"
"3",6,75,626,1,0,"life"
"3",6,76,762,1,0,"valence"
"3",6,77,764,0,0,"valence"
"3",6,78,800,1,0,"life"
"4",1,1,3260,1,0,"life"
"4",1,2,663,1,1,"valence"
"4",1,3,1727,0,0,"valence"
"4",1,4,1322,0,0,"valence"
"4",1,5,1621,0,0,"valence"
"4",1,6,1156,1,0,"life"
"4",1,7,1127,0,1,"life"
"4",1,8,1514,0,1,"life"
"4",1,9,1038,0,0,"life"
"4",1,10,2053,1,0,"valence"
"4",1,11,850,0,0,"valence"
"4",1,12,1985,1,0,"life"
"4",1,13,833,0,0,"life"
"4",1,14,1264,0,0,"life"
"4",1,15,1135,0,0,"life"
"4",1,16,1632,0,0,"life"
"4",1,17,1167,1,0,"valence"
"4",1,18,578,0,1,"valence"
"4",1,19,1084,0,0,"valence"
"4",1,20,1793,1,0,"life"
"4",1,21,601,0,0,"life"
"4",1,22,658,0,0,"life"
"4",1,23,1384,1,1,"valence"
"4",1,24,1602,0,1,"valence"
"4",1,25,626,0,1,"valence"
"4",1,26,777,1,0,"life"
"4",1,27,1804,0,1,"life"
"4",1,28,1939,1,1,"valence"
"4",1,29,742,1,0,"life"
"4",1,30,1771,1,0,"valence"
"4",1,31,819,0,0,"valence"
"4",1,32,2339,1,0,"life"
"4",1,33,1157,1,0,"valence"
"4",1,34,1031,0,0,"valence"
"4",1,35,1118,0,0,"valence"
"4",1,36,707,0,0,"valence"
"4",1,37,504,0,0,"valence"
"4",1,38,916,0,0,"valence"
"4",1,39,673,0,0,"valence"
"4",1,40,855,0,1,"valence"
"4",1,41,1398,0,0,"valence"
"4",1,42,1486,1,0,"life"
"4",1,43,1459,0,0,"life"
"4",1,44,984,1,0,"valence"
"4",1,45,1683,0,0,"valence"
"4",1,46,1056,1,1,"life"
"4",1,47,1270,1,1,"valence"
"4",1,48,1075,1,0,"life"
"4",1,49,952,1,0,"valence"
"4",1,50,771,0,0,"valence"
"4",1,51,1222,1,0,"life"
"4",1,52,1526,1,0,"valence"
"4",1,53,1832,0,0,"valence"
"4",1,54,1568,1,0,"life"
"4",1,55,770,0,0,"life"
"4",1,56,1524,1,1,"valence"
"4",1,57,1111,1,0,"life"
"4",1,58,523,0,1,"life"
"4",1,59,1256,0,0,"life"
"4",1,60,2006,0,0,"life"
"4",1,61,485,0,0,"life"
"4",1,62,1011,0,0,"life"
"4",1,63,1548,0,1,"life"
"4",1,64,1455,0,0,"life"
"4",1,65,1238,0,0,"life"
"4",1,66,597,1,0,"valence"
"4",1,67,830,0,0,"valence"
"4",1,68,814,0,0,"valence"
"4",1,69,1151,1,0,"life"
"4",1,70,754,0,0,"life"
"4",1,71,1348,1,0,"valence"
"4",1,72,767,1,0,"life"
"4",1,73,979,1,0,"valence"
"4",1,74,1596,0,1,"valence"
"4",1,75,942,1,0,"life"
"4",1,76,697,1,1,"valence"
"4",1,77,1102,1,0,"life"
"4",1,78,1347,0,1,"life"
"4",2,1,1783,1,0,"valence"
"4",2,2,1231,1,0,"life"
"4",2,3,3054,0,0,"life"
"4",2,4,676,1,0,"valence"
"4",2,5,585,1,0,"life"
"4",2,6,707,1,0,"valence"
"4",2,7,777,1,1,"life"
"4",2,8,715,0,0,"life"
"4",2,9,847,1,1,"valence"
"4",2,10,1055,1,0,"life"
"4",2,11,2421,1,0,"valence"
"4",2,12,2021,0,0,"valence"
"4",2,13,1043,0,0,"valence"
"4",2,14,683,1,0,"life"
"4",2,15,1170,0,0,"life"
"4",2,16,2482,1,1,"valence"
"4",2,17,1648,1,0,"life"
"4",2,18,1390,0,1,"life"
"4",2,19,1046,1,1,"valence"
"4",2,20,959,0,0,"valence"
"4",2,21,874,0,0,"valence"
"4",2,22,1176,1,0,"life"
"4",2,23,826,1,0,"valence"
"4",2,24,586,0,0,"valence"
"4",2,25,419,0,0,"valence"
"4",2,26,1027,0,0,"valence"
"4",2,27,843,1,0,"life"
"4",2,28,572,1,0,"valence"
"4",2,29,1751,0,1,"valence"
"4",2,30,1872,1,1,"life"
"4",2,31,1702,0,0,"life"
"4",2,32,690,0,0,"life"
"4",2,33,1511,0,0,"life"
"4",2,34,538,0,0,"life"
"4",2,35,2677,1,1,"valence"
"4",2,36,842,0,0,"valence"
"4",2,37,1114,0,1,"valence"
"4",2,38,656,1,0,"life"
"4",2,39,598,0,0,"life"
"4",2,40,848,1,0,"valence"
"4",2,41,671,0,0,"valence"
"4",2,42,773,0,1,"valence"
"4",2,43,871,1,0,"life"
"4",2,44,516,1,0,"valence"
"4",2,45,801,0,0,"valence"
"4",2,46,691,1,0,"life"
"4",2,47,536,0,0,"life"
"4",2,48,915,1,0,"valence"
"4",2,49,847,1,0,"life"
"4",2,50,527,0,0,"life"
"4",2,51,844,1,0,"valence"
"4",2,52,957,0,0,"valence"
"4",2,53,632,1,0,"life"
"4",2,54,720,0,0,"life"
"4",2,55,404,0,1,"life"
"4",2,56,1013,1,0,"valence"
"4",2,57,749,1,0,"life"
"4",2,58,1328,1,0,"valence"
"4",2,59,1179,1,0,"life"
"4",2,60,812,1,0,"valence"
"4",2,61,1038,0,1,"valence"
"4",2,62,1876,1,1,"life"
"4",2,63,714,1,0,"valence"
"4",2,64,526,0,0,"valence"
"4",2,65,539,0,0,"valence"
"4",2,66,952,1,1,"life"
"4",2,67,626,0,0,"life"
"4",2,68,1786,1,0,"valence"
"4",2,69,1091,1,0,"life"
"4",2,70,584,0,0,"life"
"4",2,71,561,0,0,"life"
"4",2,72,1020,1,0,"valence"
"4",2,73,1267,0,0,"valence"
"4",2,74,1121,0,0,"valence"
"4",2,75,1590,1,0,"life"
"4",2,76,518,0,0,"life"
"4",2,77,643,1,0,"valence"
"4",2,78,683,0,0,"valence"
"4",3,1,3736,1,0,"life"
